station_eva,direction,train_id,type,timestamp,tts
8000207,departure,r17122667,d,2505021110,25-05-02 11:10:21.399
8000207,departure,r17146730,f,2505021900,25-05-02 19:00:36.625
8000207,arrival,r17100573,d,2505012033,25-05-01 20:33:42.240
8000207,arrival,r17100812,d,2505012039,25-05-01 20:39:54.947
8000207,arrival,r17153887,d,2505022212,25-05-02 22:13:10.349
8000207,departure,r17125093,d,2505021159,25-05-02 11:59:30.647
8000207,departure,r17125128,d,2505021200,25-05-02 12:00:17.679
8000207,departure,r17155100,d,2505022252,25-05-02 22:52:45.409
8000207,departure,r17125065,f,2505021158,25-05-02 11:58:43.990
8000207,departure,r17125092,d,2505021159,25-05-02 11:59:30.647
8000207,departure,r17155089,d,2505022252,25-05-02 22:52:29.907
8000207,departure,r17155026,f,2505022250,25-05-02 22:50:25.995
8000207,departure,r17155036,f,2505022250,25-05-02 22:50:41.515
8000207,arrival,r17149713,d,2505022010,25-05-02 20:10:44.695
8000207,departure,r17149713,d,2505022010,25-05-02 20:10:44.695
8000207,departure,r17154274,f,2505022226,25-05-02 22:26:07.770
8000207,arrival,r17100605,d,2505012034,25-05-01 20:34:44.214
8000207,arrival,r17100670,d,2505012036,25-05-01 20:36:48.704
8000207,arrival,r17152499,d,2505022127,25-05-02 21:27:36.899
8000207,arrival,r17152510,d,2505022127,25-05-02 21:27:52.388
8000207,arrival,r17152514,f,2505022127,25-05-02 21:27:52.388
8000207,arrival,r17153300,f,2505022154,25-05-02 21:54:17.148
8000207,arrival,r17153595,f,2505022202,25-05-02 22:02:33.716
8000207,arrival,r17153624,f,2505022203,25-05-02 22:03:20.335
8000207,arrival,r17153646,f,2505022203,25-05-02 22:03:51.381
8000207,arrival,r17153678,f,2505022205,25-05-02 22:05:08.958
8000207,arrival,r17153684,f,2505022205,25-05-02 22:05:24.488
8000207,arrival,r17153883,d,2505022212,25-05-02 22:12:54.828
8000207,departure,r17154268,f,2505022226,25-05-02 22:26:07.770
8000207,departure,r17154270,f,2505022226,25-05-02 22:26:07.770
8000207,departure,r17110059,f,2505020340,25-05-02 03:40:25.192
8000207,departure,r17152301,d,2505022121,25-05-02 21:21:39.165
8000207,departure,r17153701,d,2505022205,25-05-02 22:05:55.621
8000207,arrival,r17151425,d,2505022056,25-05-02 20:56:30.355
8000207,arrival,r17137287,f,2505021555,25-05-02 15:56:01.996
8000207,arrival,r17137288,f,2505021555,25-05-02 15:56:01.996
8000207,arrival,r17138183,f,2505021613,25-05-02 16:13:31.694
8000207,arrival,r17138184,f,2505021613,25-05-02 16:13:31.694
8000207,arrival,r17139514,d,2505021639,25-05-02 16:39:09.077
8000207,arrival,r17140094,d,2505021650,25-05-02 16:50:54.610
8000207,arrival,r17153873,d,2505022212,25-05-02 22:12:39.331
8000207,arrival,r17152764,d,2505022136,25-05-02 21:36:56.352
8000207,arrival,r17153339,f,2505022155,25-05-02 21:55:50.416
8000207,departure,r17153339,f,2505022155,25-05-02 21:55:50.416
8000207,arrival,r17143907,d,2505021806,25-05-02 18:06:30.012
8000207,arrival,r17148662,d,2505021941,25-05-02 19:42:05.840
8000207,departure,r17143907,d,2505021806,25-05-02 18:06:30.012
8000207,departure,r17148662,d,2505021941,25-05-02 19:42:05.840
8000207,arrival,r17147743,f,2505021923,25-05-02 19:23:19.335
8000207,arrival,r17147744,f,2505021923,25-05-02 19:23:19.335
8000207,arrival,r17147750,q,2505021923,25-05-02 19:23:34.986
8000207,arrival,r17147770,q,2505021923,25-05-02 19:23:34.986
8000207,arrival,r17147584,d,2505021920,25-05-02 19:20:42.872
8000207,departure,r17147584,d,2505021920,25-05-02 19:20:42.872
8000207,arrival,r17100566,d,2505012033,25-05-01 20:33:42.240
8000207,arrival,r17100808,d,2505012039,25-05-01 20:39:54.946
8000207,arrival,r17152227,d,2505022118,25-05-02 21:19:03.300
8000207,arrival,r17151197,d,2505022051,25-05-02 20:51:03.446
8000207,arrival,r17151245,d,2505022051,25-05-02 20:51:34.521
8000207,departure,r17151197,d,2505022051,25-05-02 20:51:03.446
8000207,departure,r17151245,d,2505022051,25-05-02 20:51:34.521
8000207,arrival,r17144798,d,2505021823,25-05-02 18:23:45.996
8000207,departure,r17144798,d,2505021823,25-05-02 18:23:45.996
8000207,arrival,r17152371,f,2505022123,25-05-02 21:23:27.924
8000207,arrival,r17153053,f,2505022146,25-05-02 21:47:02.267
8000207,departure,r17153053,f,2505022146,25-05-02 21:47:02.267
8000207,arrival,r17110058,f,2505020339,25-05-02 03:39:54.607
8000207,arrival,r17141021,d,2505021709,25-05-02 17:10:00.510
8000207,departure,r17141021,d,2505021709,25-05-02 17:10:00.510
8000207,departure,r17151651,d,2505022103,25-05-02 21:03:14.271
8000207,departure,r17152741,f,2505022135,25-05-02 21:35:38.716
8000207,arrival,r17150235,d,2505022024,25-05-02 20:24:48.934
8000207,arrival,r17100322,d,2505012025,25-05-01 20:25:40.390
8000207,arrival,r17149577,f,2505022006,25-05-02 20:06:50.405
8000207,arrival,r17149589,d,2505022007,25-05-02 20:07:37.228
8000207,arrival,r17150848,d,2505022041,25-05-02 20:41:42.074
8000207,arrival,r17151999,d,2505022111,25-05-02 21:11:32.269
8000207,arrival,r17146317,d,2505021855,25-05-02 18:55:54.231
8000207,departure,r17146317,d,2505021855,25-05-02 18:55:54.231
8000207,arrival,r17144631,d,2505021819,25-05-02 18:19:50.702
8000207,arrival,r17144754,d,2505021822,25-05-02 18:22:27.641
8000207,departure,r17144631,d,2505021819,25-05-02 18:19:50.702
8000207,departure,r17144754,d,2505021822,25-05-02 18:22:27.641
8000207,arrival,r17150266,d,2505022025,25-05-02 20:26:07.006
8000207,departure,r17149546,d,2505022005,25-05-02 20:06:03.640
8000207,arrival,r17150252,d,2505022025,25-05-02 20:25:35.798
8000207,departure,r17147768,f,2505021923,25-05-02 19:23:34.986
8000207,departure,r17150252,d,2505022025,25-05-02 20:25:35.798
8000207,arrival,r17145149,d,2505021832,25-05-02 18:32:38.838
8000207,arrival,r17145864,f,2505021848,25-05-02 18:48:19.995
8000207,arrival,r17149759,d,2505022012,25-05-02 20:12:02.928
8000207,departure,r17145149,d,2505021832,25-05-02 18:32:38.838
8000207,departure,r17145864,f,2505021848,25-05-02 18:48:19.995
8000207,departure,r17149759,d,2505022012,25-05-02 20:12:02.928
8000207,arrival,r17099777,d,2505012010,25-05-01 20:10:06.215
8000207,arrival,r17099779,d,2505012010,25-05-01 20:10:06.215
8000207,arrival,r17099781,d,2505012010,25-05-01 20:10:06.215
8000207,arrival,r17099783,d,2505012010,25-05-01 20:10:06.215
8000207,arrival,r17099785,d,2505012010,25-05-01 20:10:06.215
8000207,arrival,r17099787,d,2505012010,25-05-01 20:10:06.215
8000207,arrival,r17099789,d,2505012010,25-05-01 20:10:06.215
8000207,arrival,r17099791,d,2505012010,25-05-01 20:10:06.215
8000207,arrival,r17099793,d,2505012010,25-05-01 20:10:06.215
8000207,arrival,r17099797,d,2505012010,25-05-01 20:10:06.215
8000207,arrival,r17099799,d,2505012010,25-05-01 20:10:06.215
8000207,arrival,r17099801,d,2505012010,25-05-01 20:10:06.215
8000207,arrival,r17134699,f,2505021510,25-05-02 15:10:19.758
8000207,arrival,r17146879,d,2505021903,25-05-02 19:04:00.508
8000207,arrival,r17148196,d,2505021934,25-05-02 19:34:32.319
8000207,arrival,r17149470,d,2505022003,25-05-02 20:03:11.034
8000207,arrival,r17149542,f,2505022005,25-05-02 20:05:47.988
8000207,departure,r17099777,d,2505012010,25-05-01 20:10:06.215
8000207,departure,r17099779,d,2505012010,25-05-01 20:10:06.215
8000207,departure,r17099781,d,2505012010,25-05-01 20:10:06.215
8000207,departure,r17099783,d,2505012010,25-05-01 20:10:06.215
8000207,departure,r17099785,d,2505012010,25-05-01 20:10:06.215
8000207,departure,r17099787,d,2505012010,25-05-01 20:10:06.215
8000207,departure,r17099789,d,2505012010,25-05-01 20:10:06.215
8000207,departure,r17099791,d,2505012010,25-05-01 20:10:06.215
8000207,departure,r17099793,d,2505012010,25-05-01 20:10:06.215
8000207,departure,r17099797,d,2505012010,25-05-01 20:10:06.215
8000207,departure,r17099799,d,2505012010,25-05-01 20:10:06.215
8000207,departure,r17099801,d,2505012010,25-05-01 20:10:06.215
8000207,departure,r17134699,f,2505021510,25-05-02 15:10:19.758
8000207,departure,r17146879,d,2505021903,25-05-02 19:04:00.508
8000207,departure,r17148196,d,2505021934,25-05-02 19:34:32.319
8000207,departure,r17149470,d,2505022003,25-05-02 20:03:11.034
8000207,departure,r17149542,f,2505022005,25-05-02 20:05:47.988
8000207,arrival,r17100326,d,2505012025,25-05-01 20:25:56.021
8000207,arrival,r17133905,f,2505021455,25-05-02 14:55:42.924
8000207,arrival,r17109298,f,2505020206,25-05-02 02:06:23.571
8000207,arrival,r17132174,d,2505021421,25-05-02 14:22:03.528
8000207,arrival,r17132794,f,2505021434,25-05-02 14:34:51.007
8000207,arrival,r17138450,f,2505021619,25-05-02 16:19:17.031
8000207,arrival,r17138739,d,2505021624,25-05-02 16:24:47.080
8000207,arrival,r17139256,f,2505021634,25-05-02 16:34:42.005
8000207,departure,r17109298,f,2505020206,25-05-02 02:06:23.571
8000207,departure,r17132794,f,2505021434,25-05-02 14:34:51.007
8000207,departure,r17138450,f,2505021619,25-05-02 16:19:17.031
8000207,departure,r17138739,d,2505021624,25-05-02 16:24:47.080
8000207,departure,r17139256,f,2505021634,25-05-02 16:34:42.005
8000207,arrival,r17100328,d,2505012025,25-05-01 20:25:56.022
8000207,arrival,r17133906,f,2505021455,25-05-02 14:55:42.925
8000207,arrival,r17151868,d,2505022108,25-05-02 21:09:12.457
8000207,departure,r17151868,d,2505022108,25-05-02 21:09:12.457
8000207,arrival,r17100564,d,2505012033,25-05-01 20:33:26.723
8000207,arrival,r17121303,f,2505021036,25-05-02 10:36:49.056
8000207,arrival,r17133095,f,2505021439,25-05-02 14:40:04.062
8000207,arrival,r17151494,d,2505022057,25-05-02 20:57:47.870
8000207,departure,r17151494,d,2505022057,25-05-02 20:57:47.870
8000207,arrival,r17149549,d,2505022006,25-05-02 20:06:03.640
8000207,departure,r17149549,d,2505022006,25-05-02 20:06:03.640
8000207,arrival,r17146026,d,2505021850,25-05-02 18:50:41.196
8000207,arrival,r17149062,d,2505021951,25-05-02 19:51:28.431
8000207,arrival,r17150699,d,2505022035,25-05-02 20:35:59.635
8000207,arrival,r17151302,d,2505022052,25-05-02 20:53:07.927
8000207,departure,r17151302,d,2505022052,25-05-02 20:53:07.927
8000207,arrival,r17147644,d,2505021921,25-05-02 19:22:01.164
8000207,departure,r17147644,d,2505021921,25-05-02 19:22:01.164
8000207,arrival,r17100559,d,2505012033,25-05-01 20:33:26.724
8000207,arrival,r17100806,d,2505012039,25-05-01 20:39:54.946
8000207,arrival,r17140820,d,2505021703,25-05-02 17:03:59.011
8000207,arrival,r17148853,d,2505021946,25-05-02 19:46:47.590
8000207,arrival,r17148883,d,2505021947,25-05-02 19:47:34.451
8000207,arrival,r17149513,d,2505022004,25-05-02 20:04:44.824
8000207,arrival,r17149532,f,2505022005,25-05-02 20:05:32.328
8000207,arrival,r17149544,d,2505022005,25-05-02 20:05:47.988
8000207,arrival,r17150240,d,2505022025,25-05-02 20:25:04.507
8000207,departure,r17149668,f,2505022009,25-05-02 20:09:26.581
8000207,arrival,r17149723,d,2505022011,25-05-02 20:11:16.140
8000207,arrival,r17149830,d,2505022014,25-05-02 20:14:39.248
8000207,arrival,r17109503,q,2505020221,25-05-02 02:21:10.683
8000207,arrival,r17143848,f,2505021804,25-05-02 18:04:24.246
8000207,arrival,r17143849,f,2505021804,25-05-02 18:04:24.246
8000207,arrival,r17150816,d,2505022040,25-05-02 20:40:24.237
8000207,departure,r17109503,q,2505020221,25-05-02 02:21:10.683
8000207,departure,r17143848,f,2505021804,25-05-02 18:04:24.246
8000207,departure,r17143849,f,2505021804,25-05-02 18:04:24.246
8000207,departure,r17150816,d,2505022040,25-05-02 20:40:24.237
8000207,arrival,r17145585,d,2505021843,25-05-02 18:44:09.106
8000207,departure,r17145585,d,2505021843,25-05-02 18:44:09.106
8000207,departure,r17149669,f,2505022009,25-05-02 20:09:26.581
8000207,departure,r17149665,f,2505022009,25-05-02 20:09:26.581
8000207,departure,r17149667,f,2505022009,25-05-02 20:09:26.581
8000207,arrival,r17150258,d,2505022025,25-05-02 20:25:51.412
8000207,departure,r17150258,d,2505022025,25-05-02 20:25:51.412
8000207,arrival,r17149666,f,2505022009,25-05-02 20:09:26.581
8000207,arrival,r17109419,q,2505020214,25-05-02 02:14:17.622
8000207,arrival,r17109761,q,2505020304,25-05-02 03:04:13.093
8000207,arrival,r17143924,q,2505021806,25-05-02 18:06:45.727
8000207,departure,r17109419,q,2505020214,25-05-02 02:14:17.622
8000207,departure,r17109761,q,2505020304,25-05-02 03:04:13.093
8000207,departure,r17143924,q,2505021806,25-05-02 18:06:45.727
8000207,arrival,r17144199,d,2505021812,25-05-02 18:13:02.171
8000207,arrival,r17144898,d,2505021826,25-05-02 18:26:22.557
8000207,departure,r17144199,d,2505021812,25-05-02 18:13:02.171
8000207,departure,r17144898,d,2505021826,25-05-02 18:26:22.557
8000207,arrival,r17142614,d,2505021740,25-05-02 17:40:35.957
8000207,departure,r17142614,d,2505021740,25-05-02 17:40:35.957
8000207,arrival,r17149957,d,2505022017,25-05-02 20:18:02.539
8000207,arrival,r17149996,f,2505022018,25-05-02 20:18:18.617
8000207,arrival,r17100500,d,2505012031,25-05-01 20:31:22.483
8000207,arrival,r17100772,d,2505012038,25-05-01 20:38:52.925
8000207,arrival,r17118636,f,2505020926,25-05-02 09:26:20.230
8000207,arrival,r17129769,f,2505021336,25-05-02 13:36:06.539
8000207,arrival,r17138014,d,2505021610,25-05-02 16:10:54.709
8000207,arrival,r17143647,d,2505021759,25-05-02 17:59:57.515
8000207,arrival,r17143949,f,2505021807,25-05-02 18:07:33.010
8000207,arrival,r17144795,f,2505021823,25-05-02 18:23:45.997
8000207,arrival,r17148886,d,2505021947,25-05-02 19:47:50.029
8000207,arrival,r17149266,f,2505021957,25-05-02 19:57:12.090
8000207,arrival,r17149267,f,2505021957,25-05-02 19:57:12.090
8000207,arrival,r17149343,f,2505021959,25-05-02 19:59:32.731
8000207,arrival,r17146779,d,2505021900,25-05-02 19:00:52.319
8000207,departure,r17146779,d,2505021900,25-05-02 19:00:52.319
8000207,arrival,r17131018,f,2505021400,25-05-02 14:00:54.384
8000207,departure,r17131018,f,2505021400,25-05-02 14:00:54.384
8000207,arrival,r17145015,d,2505021829,25-05-02 18:29:14.836
8000207,departure,r17145015,d,2505021829,25-05-02 18:29:14.836
8000207,arrival,r17148357,d,2505021938,25-05-02 19:38:42.512
8000207,arrival,r17149591,d,2505022007,25-05-02 20:07:37.228
8000207,departure,r17149591,d,2505022007,25-05-02 20:07:37.228
8000207,arrival,r17141083,d,2505021711,25-05-02 17:11:34.602
8000207,arrival,r17145445,f,2505021839,25-05-02 18:39:57.618
8000207,departure,r17141083,d,2505021711,25-05-02 17:11:34.602
8000207,departure,r17145445,f,2505021839,25-05-02 18:39:57.618
8000207,arrival,r17100513,d,2505012031,25-05-01 20:31:22.483
8000207,arrival,r17100765,d,2505012038,25-05-01 20:38:52.925
8000207,arrival,r17140473,d,2505021656,25-05-02 16:56:55.419
8000207,arrival,r17144723,f,2505021821,25-05-02 18:21:56.249
8000207,arrival,r17144806,f,2505021824,25-05-02 18:24:01.689
8000207,arrival,r17144894,f,2505021826,25-05-02 18:26:22.558
8000207,arrival,r17145041,f,2505021829,25-05-02 18:30:01.942
8000207,arrival,r17145415,f,2505021839,25-05-02 18:39:26.335
8000207,arrival,r17144206,d,2505021812,25-05-02 18:13:02.169
8000207,departure,r17144206,d,2505021812,25-05-02 18:13:02.169
8000207,arrival,r17145062,d,2505021830,25-05-02 18:30:48.946
8000207,departure,r17145062,d,2505021830,25-05-02 18:30:48.946
8000207,arrival,r17147817,d,2505021924,25-05-02 19:24:37.759
8000207,departure,r17147817,d,2505021924,25-05-02 19:24:37.759
8000207,arrival,r17143855,d,2505021804,25-05-02 18:04:39.957
8000207,arrival,r17145046,d,2505021830,25-05-02 18:30:17.615
8000207,departure,r17143855,d,2505021804,25-05-02 18:04:39.957
8000207,departure,r17145046,d,2505021830,25-05-02 18:30:17.615
8000207,arrival,r17144932,d,2505021826,25-05-02 18:26:54.011
8000207,arrival,r17146930,d,2505021905,25-05-02 19:05:18.907
8000207,arrival,r17147089,q,2505021908,25-05-02 19:08:58.337
8000207,departure,r17144932,d,2505021826,25-05-02 18:26:54.011
8000207,departure,r17146930,d,2505021905,25-05-02 19:05:18.907
8000207,departure,r17147089,q,2505021908,25-05-02 19:08:58.337
8000207,departure,r17147764,f,2505021923,25-05-02 19:23:34.986
8000207,arrival,r17144951,d,2505021827,25-05-02 18:27:40.953
8000207,arrival,r17147028,d,2505021907,25-05-02 19:07:08.696
8000207,departure,r17147028,d,2505021907,25-05-02 19:07:08.696
8000207,arrival,r17145729,d,2505021846,25-05-02 18:46:30.281
8000207,departure,r17145729,d,2505021846,25-05-02 18:46:30.281
8000207,departure,r17147760,f,2505021923,25-05-02 19:23:34.986
8000207,arrival,r17102400,f,2505012134,25-05-01 21:35:01.691
8000207,departure,r17102400,f,2505012134,25-05-01 21:35:01.691
8000207,arrival,r17141856,d,2505021726,25-05-02 17:26:13.729
8000207,arrival,r17144670,d,2505021820,25-05-02 18:20:37.875
8000207,departure,r17141856,d,2505021726,25-05-02 17:26:13.729
8000207,departure,r17144670,d,2505021820,25-05-02 18:20:37.875
8000207,arrival,r17147989,d,2505021928,25-05-02 19:28:17.110
8000207,departure,r17147989,d,2505021928,25-05-02 19:28:17.110
8000207,arrival,r17146033,d,2505021850,25-05-02 18:50:41.197
8000207,departure,r17146033,d,2505021850,25-05-02 18:50:41.197
8000207,arrival,r17133729,d,2505021451,25-05-02 14:51:48.288
8000207,arrival,r17148650,f,2505021941,25-05-02 19:41:50.226
8000207,arrival,r17148651,f,2505021941,25-05-02 19:41:50.226
8000207,departure,r17133729,d,2505021451,25-05-02 14:51:48.288
8000207,departure,r17148650,f,2505021941,25-05-02 19:41:50.226
8000207,departure,r17148651,f,2505021941,25-05-02 19:41:50.226
8000207,arrival,r17148325,d,2505021938,25-05-02 19:38:26.792
8000207,departure,r17148325,d,2505021938,25-05-02 19:38:26.792
8000207,arrival,r17105471,q,2505020013,25-05-02 00:13:49.495
8000207,arrival,r17137038,f,2505021550,25-05-02 15:50:48.583
8000207,departure,r17105471,q,2505020013,25-05-02 00:13:49.495
8000207,departure,r17137038,f,2505021550,25-05-02 15:50:48.583
8000207,arrival,r17146777,d,2505021900,25-05-02 19:00:36.627
8000207,departure,r17146777,d,2505021900,25-05-02 19:00:36.627
8000207,arrival,r17139558,d,2505021640,25-05-02 16:40:27.265
8000207,arrival,r17139657,f,2505021641,25-05-02 16:42:01.350
8000207,arrival,r17143774,d,2505021802,25-05-02 18:02:34.311
8000207,arrival,r17143859,f,2505021804,25-05-02 18:04:55.759
8000207,arrival,r17147758,f,2505021923,25-05-02 19:23:34.986
8000207,arrival,r17147762,f,2505021923,25-05-02 19:23:34.986
8000207,departure,r17139558,d,2505021640,25-05-02 16:40:27.265
8000207,departure,r17139657,f,2505021641,25-05-02 16:42:01.350
8000207,departure,r17143774,d,2505021802,25-05-02 18:02:34.311
8000207,departure,r17143859,f,2505021804,25-05-02 18:04:55.759
8000207,arrival,r17148045,d,2505021930,25-05-02 19:30:37.913
8000207,departure,r17148045,d,2505021930,25-05-02 19:30:37.913
8000207,arrival,r17145572,d,2505021843,25-05-02 18:43:22.064
8000207,departure,r17145572,d,2505021843,25-05-02 18:43:22.064
8000207,departure,r17147766,f,2505021923,25-05-02 19:23:34.986
8000207,arrival,r17135400,d,2505021520,25-05-02 15:20:46.613
8000207,arrival,r17140531,f,2505021658,25-05-02 16:58:29.380
8000207,arrival,r17140532,f,2505021658,25-05-02 16:58:29.380
8000207,arrival,r17144088,d,2505021810,25-05-02 18:10:25.300
8000207,departure,r17135400,d,2505021520,25-05-02 15:20:46.613
8000207,departure,r17140531,f,2505021658,25-05-02 16:58:29.380
8000207,departure,r17140532,f,2505021658,25-05-02 16:58:29.380
8000207,departure,r17144088,d,2505021810,25-05-02 18:10:25.300
8000207,departure,r17147757,f,2505021923,25-05-02 19:23:34.986
8000207,departure,r17147759,f,2505021923,25-05-02 19:23:34.986
8000207,arrival,r17147845,d,2505021924,25-05-02 19:25:09.186
8000207,departure,r17147845,d,2505021924,25-05-02 19:25:09.186
8000207,departure,r17147725,f,2505021922,25-05-02 19:23:03.747
8000207,departure,r17147726,f,2505021922,25-05-02 19:23:03.747
8000207,departure,r17147783,q,2505021923,25-05-02 19:23:50.682
8000207,departure,r17147789,q,2505021923,25-05-02 19:24:06.305
8000207,departure,r17147765,f,2505021923,25-05-02 19:23:34.986
8000207,departure,r17147761,f,2505021923,25-05-02 19:23:34.986
8000207,departure,r17147763,f,2505021923,25-05-02 19:23:34.986
8000207,arrival,r17085542,f,2505011442,25-05-01 14:42:17.052
8000207,arrival,r17085543,f,2505011442,25-05-01 14:42:17.052
8000207,departure,r17085542,f,2505011442,25-05-01 14:42:17.052
8000207,departure,r17085543,f,2505011442,25-05-01 14:42:17.052
8000207,arrival,r17147586,f,2505021920,25-05-02 19:20:42.873
8000207,arrival,r17147587,f,2505021920,25-05-02 19:20:42.873
8000207,arrival,r17145649,d,2505021845,25-05-02 18:45:11.817
8000207,departure,r17145649,d,2505021845,25-05-02 18:45:11.817
8000207,arrival,r17141574,d,2505021720,25-05-02 17:20:12.752
8000207,departure,r17141574,d,2505021720,25-05-02 17:20:12.752
8000207,arrival,r17137309,d,2505021556,25-05-02 15:56:17.808
8000207,departure,r17137309,d,2505021556,25-05-02 15:56:17.809
8000207,arrival,r17142787,d,2505021744,25-05-02 17:44:32.144
8000207,arrival,r17145897,d,2505021849,25-05-02 18:49:22.651
8000207,arrival,r17145918,f,2505021849,25-05-02 18:50:09.753
8000207,departure,r17142787,d,2505021744,25-05-02 17:44:32.144
8000207,departure,r17145897,d,2505021849,25-05-02 18:49:22.651
8000207,departure,r17145918,f,2505021849,25-05-02 18:50:09.753
8000207,arrival,r17145083,d,2505021831,25-05-02 18:31:20.556
8000207,departure,r17145083,d,2505021831,25-05-02 18:31:20.556
8000207,arrival,r17100413,f,2505012028,25-05-01 20:28:31.730
8000207,arrival,r17100414,f,2505012028,25-05-01 20:28:31.730
8000207,arrival,r17101294,q,2505012057,25-05-01 20:57:15.749
8000207,arrival,r17101299,q,2505012057,25-05-01 20:57:31.260
8000207,arrival,r17146802,d,2505021901,25-05-02 19:01:23.674
8000207,departure,r17146802,d,2505021901,25-05-02 19:01:23.674
8000207,arrival,r17143805,d,2505021802,25-05-02 18:03:05.707
8000207,arrival,r17146510,d,2505021858,25-05-02 18:58:15.437
8000207,arrival,r17141880,d,2505021726,25-05-02 17:26:29.392
8000207,arrival,r17144384,f,2505021815,25-05-02 18:15:23.587
8000207,arrival,r17146408,d,2505021858,25-05-02 18:58:15.437
8000207,arrival,r17146788,f,2505021900,25-05-02 19:00:52.319
8000207,departure,r17141880,d,2505021726,25-05-02 17:26:29.392
8000207,departure,r17144384,f,2505021815,25-05-02 18:15:23.587
8000207,departure,r17146408,d,2505021858,25-05-02 18:58:15.437
8000207,departure,r17146788,f,2505021900,25-05-02 19:00:52.319
8000207,arrival,r17109304,q,2505020206,25-05-02 02:06:54.197
8000207,departure,r17109304,q,2505020206,25-05-02 02:06:54.197
8000207,departure,r17146748,f,2505021900,25-05-02 19:00:36.625
8000207,departure,r17146733,f,2505021900,25-05-02 19:00:36.625
8000207,departure,r17146746,f,2505021900,25-05-02 19:00:36.625
8000207,departure,r17146717,f,2505021900,25-05-02 19:00:36.625
8000207,departure,r17146740,f,2505021900,25-05-02 19:00:36.625
8000207,departure,r17146752,f,2505021900,25-05-02 19:00:36.625
8000207,arrival,r17146521,d,2505021858,25-05-02 18:58:46.839
8000207,departure,r17146521,d,2505021858,25-05-02 18:58:46.839
8000207,arrival,r17144125,d,2505021811,25-05-02 18:11:27.864
8000207,departure,r17144125,d,2505021811,25-05-02 18:11:27.864
8000207,arrival,r17144708,d,2505021821,25-05-02 18:21:24.879
8000207,arrival,r17144759,d,2505021822,25-05-02 18:22:27.641
8000207,arrival,r17144817,f,2505021824,25-05-02 18:24:32.951
8000207,departure,r17144708,d,2505021821,25-05-02 18:21:24.879
8000207,departure,r17144759,d,2505021822,25-05-02 18:22:27.641
8000207,departure,r17144817,f,2505021824,25-05-02 18:24:32.951
8000207,arrival,r17146035,d,2505021850,25-05-02 18:50:41.197
8000207,departure,r17146035,d,2505021850,25-05-02 18:50:41.197
8000207,arrival,r17144096,d,2505021810,25-05-02 18:10:40.975
8000207,departure,r17144096,d,2505021810,25-05-02 18:10:40.975
8000207,arrival,r17141712,d,2505021723,25-05-02 17:23:36.905
8000207,departure,r17141712,d,2505021723,25-05-02 17:23:36.905
8000207,departure,r17085684,f,2505011445,25-05-01 14:45:39.454
8000207,departure,r17085685,f,2505011445,25-05-01 14:45:39.454
8000207,arrival,r17145823,d,2505021847,25-05-02 18:47:48.498
8000207,departure,r17145823,d,2505021847,25-05-02 18:47:48.498
8000207,arrival,r17141373,d,2505021715,25-05-02 17:16:01.476
8000207,departure,r17141373,d,2505021715,25-05-02 17:16:01.476
8000207,arrival,r17100488,d,2505012030,25-05-01 20:31:06.968
8000207,arrival,r17100760,d,2505012038,25-05-01 20:38:52.925
8000207,arrival,r17145660,d,2505021845,25-05-02 18:45:27.495
8000207,departure,r17145660,d,2505021845,25-05-02 18:45:27.495
8000207,arrival,r17138619,d,2505021623,25-05-02 16:23:12.686
8000207,departure,r17138619,d,2505021623,25-05-02 16:23:12.686
8000207,arrival,r17142323,d,2505021733,25-05-02 17:33:48.359
8000207,departure,r17142323,d,2505021733,25-05-02 17:33:48.359
8000207,arrival,r17100291,d,2505012025,25-05-01 20:25:09.155
8000207,arrival,r17119168,f,2505020941,25-05-02 09:41:07.541
8000207,arrival,r17128667,d,2505021312,25-05-02 13:12:53.388
8000207,departure,r17100291,d,2505012025,25-05-01 20:25:09.155
8000207,departure,r17119168,f,2505020941,25-05-02 09:41:07.541
8000207,departure,r17128667,d,2505021312,25-05-02 13:12:53.388
8000207,arrival,r17143104,d,2505021749,25-05-02 17:50:01.354
8000207,departure,r17143104,d,2505021749,25-05-02 17:50:01.354
8000207,arrival,r17143685,d,2505021800,25-05-02 18:00:44.550
8000207,departure,r17143685,d,2505021800,25-05-02 18:00:44.550
8000207,arrival,r17140904,d,2505021706,25-05-02 17:06:20.881
8000207,departure,r17140904,d,2505021706,25-05-02 17:06:20.881
8000207,arrival,r17100280,d,2505012024,25-05-01 20:24:53.520
8000207,arrival,r17036159,d,2504301524,25-04-30 15:24:39.410
8000207,arrival,r17042286,f,2504301659,25-04-30 16:59:13.731
8000207,arrival,r17065353,d,2505010149,25-05-01 01:49:55.752
8000207,arrival,r17065444,f,2505010150,25-05-01 01:50:11.064
8000207,arrival,r17137773,d,2505021605,25-05-02 16:05:41.497
8000207,arrival,r17139315,d,2505021635,25-05-02 16:36:00.816
8000207,departure,r17036159,d,2504301524,25-04-30 15:24:39.410
8000207,departure,r17042286,f,2504301659,25-04-30 16:59:13.731
8000207,departure,r17065353,d,2505010149,25-05-01 01:49:55.752
8000207,departure,r17065444,f,2505010150,25-05-01 01:50:11.064
8000207,departure,r17137773,d,2505021605,25-05-02 16:05:41.497
8000207,departure,r17139315,d,2505021635,25-05-02 16:36:00.816
8000207,arrival,r17145002,d,2505021829,25-05-02 18:29:14.836
8000207,departure,r17145002,d,2505021829,25-05-02 18:29:14.836
